"Kodeunit","kdbeli","nofaktur","tglfaktur","tglkembali","jmlpak","jmlkg","nilai","mutasi","nilaibayar","Batal",
"29","L00027","FAK201909V00721","23/09/2019 0:00:00","01/01/1900 0:00:00","1920","96","8236800","0","0","",
"29","L07273","FAK201812V01135","13/12/2018 0:00:00","10/01/2019 0:00:00","232","47,2","2815225,6","0","0","",
"29","L07267","FAK201907V00500","02/07/2019 0:00:00","06/07/2019 0:00:00","192","16,8","1061567,53","0","0","",
"29","L07267","FAK201906V00481","28/06/2019 0:00:00","30/06/2019 0:00:00","120","9,6","663789,55","0","0","",
"29","L07267","FAK201906V00474","27/06/2019 0:00:00","29/06/2019 0:00:00","192","16,8","1061567,53","0","0","",
"29","L07267","FAK201906V00464","25/06/2019 0:00:00","27/06/2019 0:00:00","168","12","929801,13","0","0","",
"29","L07267","FAK201906V00460","24/06/2019 0:00:00","26/06/2019 0:00:00","104","15,2","798323,61","0","0","",
"29","L07267","FAK201906V00448","21/06/2019 0:00:00","23/06/2019 0:00:00","120","9,6","663789,55","0","0","",
"29","L07267","FAK201906V00432","14/06/2019 0:00:00","16/06/2019 0:00:00","144","6,72","2057454,82","0","0","",
"29","L07267","FAK201906V00434","14/06/2019 0:00:00","16/06/2019 0:00:00","240","19,2","1327579,11","0","0","",
"29","L07267","FAK201906V00435","14/06/2019 0:00:00","16/06/2019 0:00:00","1120","97,6","6643430,85","0","0","",
"29","L07267","FAK201906V00442","14/06/2019 0:00:00","16/06/2019 0:00:00","120","9,6","663789,55","0","0","",
"29","L07267","FAK201905V00349","28/05/2019 0:00:00","29/05/2019 0:00:00","912","59,28","6765019,74","0","0","",
"29","L07267","FAK201905V00334","27/05/2019 0:00:00","29/05/2019 0:00:00","384","25,92","3385033,93","0","0","",
"29","L07267","FAK201905V00342","27/05/2019 0:00:00","29/05/2019 0:00:00","696","52,32","5110391,02","0","0","",
"29","L07267","FAK201905V00384","20/05/2019 0:00:00","29/05/2019 0:00:00","176","22,4","1196101,59","0","0","",
"29","L07267","FAK201905V00387","20/05/2019 0:00:00","29/05/2019 0:00:00","872","68","5049551,27","0","0","",
"29","L07267","FAK201905V00352","14/05/2019 0:00:00","29/05/2019 0:00:00","144","6,96","1254371,98","0","0","",
"29","L07267","FAK201904V00302","30/04/2019 0:00:00","06/05/2019 0:00:00","240","18,96","1783916,36","0","0","",
"29","L07267","FAK201904V00304","30/04/2019 0:00:00","06/05/2019 0:00:00","120","9,36","1206800,59","0","0","",
"29","L07267","FAK201904V00285","25/04/2019 0:00:00","06/05/2019 0:00:00","96","4,56","1075034,18","0","0","",
"29","L07267","FAK201904V00289","25/04/2019 0:00:00","06/05/2019 0:00:00","432","28,32","3651045,51","0","0","",
"29","L07267","FAK201904V00260","16/04/2019 0:00:00","23/04/2019 0:00:00","272","27,2","1728124,74","0","0","",
"29","L07267","FAK201904V00261","16/04/2019 0:00:00","23/04/2019 0:00:00","216","14,16","1738823,74","0","0","",
"29","L07267","FAK201904V00277","16/04/2019 0:00:00","23/04/2019 0:00:00","320","29,36","2710545,38","0","0","",
"29","L07267","FAK201904V00273","16/04/2019 0:00:00","23/04/2019 0:00:00","96","4,32","1791443,25","0","0","",
"29","L07267","FAK201904V00258","12/04/2019 0:00:00","23/04/2019 0:00:00","288","21,36","2309999,75","0","0","",
"29","L07267","FAK201904V00238","11/04/2019 0:00:00","23/04/2019 0:00:00","240","18,96","1870590,14","0","0","",
"29","L07267","FAK201903V00155","31/03/2019 0:00:00","05/04/2019 0:00:00","456","24,96","6824324,96","0","0","",
"29","L07267","FAK201903V00222","29/03/2019 0:00:00","05/04/2019 0:00:00","168","11,76","1646210,19","0","0","",
"29","L07267","FAK201903V00203","28/03/2019 0:00:00","05/04/2019 0:00:00","416","33,68","4328590,61","0","0","",
"29","L07267","FAK201903V00216","28/03/2019 0:00:00","05/04/2019 0:00:00","360","20,64","4512687,63","0","0","",
"29","L07267","FAK201903V00178","27/03/2019 0:00:00","05/04/2019 0:00:00","48","2,4","266011,57","0","0","",
"29","L07267","FAK201903V00179","27/03/2019 0:00:00","05/04/2019 0:00:00","240","19,2","1327579,11","0","0","",
"29","L07267","FAK201903V00184","27/03/2019 0:00:00","05/04/2019 0:00:00","240","19,2","1327579,11","0","0","",
"29","L07267","FAK201903V00171","12/03/2019 0:00:00","19/03/2019 0:00:00","96","4,56","1248432,21","0","0","",
"29","L07267","FAK201903V00172","12/03/2019 0:00:00","19/03/2019 0:00:00","120","9,6","663789,55","0","0","",
"29","L07267","FAK201903V00165","11/03/2019 0:00:00","19/03/2019 0:00:00","320","29,36","2710545,38","0","0","",
"29","L07267","FAK201903V00164","08/03/2019 0:00:00","19/03/2019 0:00:00","168","11,76","1646210,19","0","0","",
"29","L07267","FAK201903V00150","04/03/2019 0:00:00","19/03/2019 0:00:00","720","49,2","7307189,61","0","0","",
"29","L07267","FAK201902V00106","28/02/2019 0:00:00","27/03/2019 0:00:00","48","2,4","266011,57","0","0","",
"29","L07267","FAK201902V00105","28/02/2019 0:00:00","27/03/2019 0:00:00","224","24,8","1462113,16","0","0","",
"29","L07267","FAK201902V00132","28/02/2019 0:00:00","27/03/2019 0:00:00","168","11,76","1296712,47","0","0","",
"29","L07267","FAK201902V00122","28/02/2019 0:00:00","27/03/2019 0:00:00","120","9,6","663789,55","0","0","",
"29","L07267","FAK201902V00065","28/02/2019 0:00:00","27/03/2019 0:00:00","240","11,52","2063880,55","0","0","",
"29","L07267","FAK201902V00066","28/02/2019 0:00:00","27/03/2019 0:00:00","216","14,16","1562724,05","0","0","",
"29","L07267","FAK201902V00101","15/02/2019 0:00:00","27/03/2019 0:00:00","336","23,52","2593424,94","0","0","",
"29","L07267","FAK201902V00092","14/02/2019 0:00:00","27/03/2019 0:00:00","120","9,6","663789,55","0","0","",
"29","L07267","FAK201902V00075","11/02/2019 0:00:00","27/03/2019 0:00:00","240","19,2","1327579,11","0","0","",
"29","L07267","FAK201902V00062","04/02/2019 0:00:00","27/03/2019 0:00:00","48","2,4","266011,57","0","0","",
"29","L07267","FAK201901V00046","31/01/2019 0:00:00","27/03/2019 0:00:00","240","19,2","1327579,11","0","0","",
"29","L07267","FAK201901V00045","31/01/2019 0:00:00","27/03/2019 0:00:00","176","22,4","1196101,59","0","0","",
"29","L07267","FAK201901V00029","23/01/2019 0:00:00","27/03/2019 0:00:00","120","9,6","663789,55","0","0","",
"29","L07267","FAK201812V01185","28/12/2018 0:00:00","03/01/2019 0:00:00","792","56,64","5850639,45","0","0","",
"29","L07267","FAK201812V01160","26/12/2018 0:00:00","03/01/2019 0:00:00","920","70,16","5488607,21","0","0","",
"29","L07267","FAK201812V01149","21/12/2018 0:00:00","03/01/2019 0:00:00","696","51,84","5410335,12","0","0","",
"29","L07267","FAK201812V01150","21/12/2018 0:00:00","03/01/2019 0:00:00","216","14,16","1608583,46","0","0","",
"29","L07267","FAK201812V01151","21/12/2018 0:00:00","03/01/2019 0:00:00","240","19,2","1327579,11","0","0","",
"29","L07267","FAK201812V01136","13/12/2018 0:00:00","27/12/2018 0:00:00","384","25,44","3684978,03","0","0","",
"29","L07267","FAK201812V01119","12/12/2018 0:00:00","28/12/2018 0:00:00","528","40,08","4067763,23","0","0","",
"29","L07267","FAK201812V01106","07/12/2018 0:00:00","03/01/2019 0:00:00","144","7,2","798034,72","0","0","",
"29","L07267","FAK201811V01080","29/11/2018 0:00:00","27/12/2018 0:00:00","320","29,6","1994136,31","0","0","",
"29","L07267","FAK201811V01069","27/11/2018 0:00:00","27/12/2018 0:00:00","96","4,8","532023,15","0","0","",
"29","L07267","FAK201811V01042","21/11/2018 0:00:00","19/12/2018 0:00:00","360","20,88","3094581,46","0","0","",
"29","L07267","FAK201811V01047","21/11/2018 0:00:00","28/12/2018 0:00:00","744","55,2","4116982,49","0","0","",
"29","L07267","FAK201811V01037","19/11/2018 0:00:00","27/12/2018 0:00:00","288","21,12","2373272,78","0","0","",
"29","L07267","FAK201811V01036","19/11/2018 0:00:00","27/12/2018 0:00:00","288","12,96","3797537,51","0","0","",
"29","L07267","FAK201811V01024","16/11/2018 0:00:00","19/12/2018 0:00:00","672","54,72","4496407,86","0","0","",
"29","L07267","FAK201811V01002","09/11/2018 0:00:00","19/12/2018 0:00:00","216","14,16","1608587,07","0","0","",
"29","L07267","FAK201811V01003","09/11/2018 0:00:00","07/12/2018 0:00:00","648","42,24","5146809","0","0","",
"29","L07267","FAK201811V01001","09/11/2018 0:00:00","07/12/2018 0:00:00","240","10,8","3393934,83","0","0","",
"29","L07267","FAK201810V00966","31/10/2018 0:00:00","17/12/2018 0:00:00","320","22,16","2409385,83","0","0","",
"29","L07267","FAK201810V00937","24/10/2018 0:00:00","19/12/2018 0:00:00","240","10,8","3393937,4","0","0","",
"29","L07267","FAK201810V00938","24/10/2018 0:00:00","17/12/2018 0:00:00","312","18,48","2874429,29","0","0","",
"29","LO7289","FAK201907V00533","19/07/2019 0:00:00","24/07/2019 0:00:00","27640","3144,4","140426000","0","0","",
"29","LO7289","FAK201907V00534","19/07/2019 0:00:00","27/07/2019 0:00:00","19400","1970","90310000","0","0","",
"29","L00032","FAK201908V00602","08/08/2019 0:00:00","01/01/1900 0:00:00","1056","52,8","4530240","0","0","",
"29","L07262","FAK201909V00740","26/09/2019 0:00:00","01/01/1900 0:00:00","28960","4936","228377600","0","0","",
"29","LO7289","FAK201907V00535","19/07/2019 0:00:00","26/07/2019 0:00:00","5844","126,6","8811000","0","0","",
"29","LO7289","FAK201909V00739","26/09/2019 0:00:00","01/01/1900 0:00:00","26200","2860","125576000","0","0","",
"29","LO7289","FAK201907V00515","10/07/2019 0:00:00","13/07/2019 0:00:00","23400","1350","61578000","0","0","",
"29","LO7289","FAK201907V00509","09/07/2019 0:00:00","13/07/2019 0:00:00","7540","368,2","20022200","0","0","",
"29","LO7289","FAK201907V00510","08/07/2019 0:00:00","13/07/2019 0:00:00","3088","265,84","13642640","0","0","",
"29","LO7286","FAK201906V00490","28/06/2019 0:00:00","01/01/1900 0:00:00","87857","1893,66","143808753","0","0","",
"29","LO7289","FAK201907V00501","02/07/2019 0:00:00","08/07/2019 0:00:00","11660","1345,4","60867400","0","0","",
"29","LO7289","FAK201906V00466","25/06/2019 0:00:00","28/07/2019 0:00:00","11600","2360","98560000","0","0","",
"29","LO7289","FAK201906V00454","24/06/2019 0:00:00","28/07/2019 0:00:00","4052","489,56","22465960","0","0","",
"29","LO7289","FAK201906V00457","24/06/2019 0:00:00","28/07/2019 0:00:00","10980","2505","107247360","0","0","",
"29","LO7289","FAK201906V00458","24/06/2019 0:00:00","28/07/2019 0:00:00","5860","591,4","28602200","0","0","",
"29","LO7289","FAK201906V00456","24/06/2019 0:00:00","28/07/2019 0:00:00","4400","244,4","13248400","0","0","",
"29","LO7289","FAK201906V00452","21/06/2019 0:00:00","28/07/2019 0:00:00","2812","281,56","13234760","0","0","",
"29","LO7289","FAK201905V00356","31/05/2019 0:00:00","30/06/2019 0:00:00","18512","2441,6","124599376","0","0","",
"29","LO7289","FAK201905V00361","29/05/2019 0:00:00","30/06/2019 0:00:00","46480","4972,48","231535040","0","0","",
"29","L07071","FAK201909V00744","30/09/2019 0:00:00","01/01/1900 0:00:00","32","8","470387,46","0","0","",
"29","L07071","FAK201909V00745","30/09/2019 0:00:00","01/01/1900 0:00:00","72","7,2","479822,11","0","0","",
"29","LO7293","FAK201909V00746","30/09/2019 0:00:00","01/01/1900 0:00:00","54600","4602","209943360","0","0","",
"29","L07218","FAK201908V00655","29/08/2019 0:00:00","01/01/1900 0:00:00","14400","720","73499976","0","0","",
"29","L07001","FAK201908V00656","29/08/2019 0:00:00","01/01/1900 0:00:00","50000","100","9500150","0","0","",
"29","L07045","FAK201903V00195","28/03/2019 0:00:00","30/03/2019 0:00:00","144","6,48","2080742,4","0","0","",
"29","L07045","FAK201812V01110","07/12/2018 0:00:00","25/01/2019 0:00:00","9144","22,68","8090999,14","0","0","",
"29","L07045","FAK201811V01035","19/11/2018 0:00:00","30/11/2018 0:00:00","48","2,16","551999,71","0","0","",
"29","L07045","FAK201809V00711","04/09/2018 0:00:00","16/11/2018 0:00:00","6000","10,8","4290000","0","0","",
"29","L07045","FAK201808V00570","02/08/2018 0:00:00","03/09/2018 0:00:00","240","10,8","2759998,56","0","0","",
"29","L00027","FAK201908V00633","22/08/2019 0:00:00","01/01/1900 0:00:00","1440","70,2","6230400","0","0","",
"29","L07045","FAK201805V00351","24/05/2018 0:00:00","04/07/2018 0:00:00","8000","14,4","5720000","0","0","",
"29","L07045","FAK201805V00332","21/05/2018 0:00:00","04/07/2018 0:00:00","144","14,4","1584000","0","0","",
"29","L07045","FAK201804V00201","18/04/2018 0:00:00","07/05/2018 0:00:00","4000","7,2","2860000","0","0","",
"29","L07045","FAK201801V00063","29/01/2018 0:00:00","31/01/2018 0:00:00","8000","14,4","5720000","0","0","",
"29","L07047","FAK201904V00290","25/04/2019 0:00:00","27/04/2019 0:00:00","1000","2","715000","0","0","",
"29","L07047","FAK201901V00048","31/01/2019 0:00:00","27/03/2019 0:00:00","1000","2","715000","0","715000","",
"29","L07047","FAK201812V01172","27/12/2018 0:00:00","31/12/2018 0:00:00","1000","2","715000","0","0","",
"29","L07047","FAK201811V01004","13/11/2018 0:00:00","16/11/2018 0:00:00","500","1","357500","0","357500","",
"29","L07047","FAK201809V00769","19/09/2018 0:00:00","28/09/2018 0:00:00","500","1","357500","0","357500","",
"29","L07047","FAK201809V00719","06/09/2018 0:00:00","14/09/2018 0:00:00","500","1","357500","0","357500","",
"29","L07047","FAK201808V00609","14/08/2018 0:00:00","27/08/2018 0:00:00","500","1","357500","0","357500","",
"29","L07047","FAK201806V00392","06/06/2018 0:00:00","29/06/2018 0:00:00","1000","2","715000","0","715000","",
"29","L07047","FAK201803V00138","12/03/2018 0:00:00","13/03/2018 0:00:00","1000","2","715000","0","715000","",
"29","L07047","FAK201801V00006","09/01/2018 0:00:00","09/02/2018 0:00:00","1000","2","715000","0","715000","",
"29","LO7288","FAK201907V00564","30/07/2019 0:00:00","05/08/2019 0:00:00","12800","1640","75064000","0","0","",
"29","LO7288","FAK201907V00565","30/07/2019 0:00:00","05/08/2019 0:00:00","12800","3200","132352000","0","0","",
"29","LO7288","FAK201906V00463","24/06/2019 0:00:00","30/06/2019 0:00:00","13200","2760","115104000","0","0","",
"29","LO7288","FAK201905V00394","29/05/2019 0:00:00","05/06/2019 0:00:00","6880","1624","68235200","0","0","",
"29","LO7291","FAK201909V00688","09/09/2019 0:00:00","01/01/1900 0:00:00","23040","914,4","65477280","0","0","",
"29","L07274","FAK201909V00689","10/09/2019 0:00:00","01/01/1900 0:00:00","100","100","5280000","0","0","",
"29","L00035","FAK201909V00691","10/09/2019 0:00:00","01/01/1900 0:00:00","1056","52,8","4530240","0","0","",
"29","LO7288","FAK201904V00318","30/04/2019 0:00:00","06/05/2019 0:00:00","6220","716,2","40007000","0","0","",
"29","LO7292","FAK201909V00704","17/09/2019 0:00:00","01/01/1900 0:00:00","7200","720","20196000","0","0","",
"29","L07106","FAK201909V00707","18/09/2019 0:00:00","18/09/2019 0:00:00","72","14,4","1943999,64","0","0","",
"29","L07106","FAK201908V00661","29/08/2019 0:00:00","31/08/2019 0:00:00","1080","49,32","12924140,33","0","0","",
"29","L07106","FAK201908V00654","29/08/2019 0:00:00","31/08/2019 0:00:00","48","2,4","221245,2","0","0","",
"29","L07106","FAK201908V00620","19/08/2019 0:00:00","22/08/2019 0:00:00","48","2,16","693599,81","0","0","",
"29","L07106","FAK201908V00603","08/08/2019 0:00:00","10/08/2019 0:00:00","36","1,62","550799,96","0","0","",
"29","L07106","FAK201908V00604","08/08/2019 0:00:00","10/08/2019 0:00:00","1872","84,96","26989628,68","0","0","",
"29","L07106","FAK201908V00605","08/08/2019 0:00:00","10/08/2019 0:00:00","108","4,86","1652399,89","0","0","",
"29","L07106","FAK201908V00595","07/08/2019 0:00:00","10/08/2019 0:00:00","576","25,92","8812799,42","0","0","",
"29","L07106","FAK201908V00596","07/08/2019 0:00:00","10/08/2019 0:00:00","288","12,96","4406399,71","0","0","",
"29","L07106","FAK201908V00588","05/08/2019 0:00:00","10/08/2019 0:00:00","864","39,6","9960561,06","0","0","",
"29","L07106","FAK201907V00563","30/07/2019 0:00:00","30/07/2019 0:00:00","180","180","40590000","0","0","",
"29","L07106","FAK201907V00543","24/07/2019 0:00:00","30/07/2019 0:00:00","288","57,6","8075998,56","0","0","",
"29","L07106","FAK201907V00540","23/07/2019 0:00:00","25/07/2019 0:00:00","252","11,34","4284126","0","0","",
"29","L07106","FAK201907V00537","22/07/2019 0:00:00","24/07/2019 0:00:00","48","2,16","795590,4","0","0","",
"29","L07106","FAK201907V00530","19/07/2019 0:00:00","21/07/2019 0:00:00","40","2","8800000","0","0","",
"29","L07106","FAK201907V00516","11/07/2019 0:00:00","13/07/2019 0:00:00","4","0,2","528000","0","0","",
"29","L07106","FAK201907V00514","09/07/2019 0:00:00","11/07/2019 0:00:00","15","0,75","2878000,3","0","0","",
"29","L07106","FAK201907V00493","01/07/2019 0:00:00","02/07/2019 0:00:00","4","0,82","2451999,98","0","0","",
"29","L07106","FAK201906V00482","28/06/2019 0:00:00","28/07/2019 0:00:00","180","180","40590000","0","0","",
"29","L07106","FAK201906V00483","28/06/2019 0:00:00","28/07/2019 0:00:00","180","180","40590000","0","0","",
"29","L07106","FAK201906V00480","28/06/2019 0:00:00","28/07/2019 0:00:00","180","180","40590000","0","0","",
"29","L07106","FAK201906V00445","21/06/2019 0:00:00","27/06/2019 0:00:00","2","0,41","1239999,99","0","0","",
"29","L07106","FAK201905V00416","31/05/2019 0:00:00","31/05/2019 0:00:00","48","2,4","221245,2","0","0","",
"29","L07106","FAK201905V00401","29/05/2019 0:00:00","29/05/2019 0:00:00","888","48,48","14578384,92","0","0","",
"29","L07106","FAK201905V00410","29/05/2019 0:00:00","29/05/2019 0:00:00","48","2,4","221245,2","0","0","",
"29","L07106","FAK201905V00411","29/05/2019 0:00:00","29/05/2019 0:00:00","96","4,8","442490,4","0","0","",
"29","L07106","FAK201905V00362","14/05/2019 0:00:00","29/05/2019 0:00:00","272","53,36","4810928,67","0","0","",
"29","L07106","FAK201904V00313","30/04/2019 0:00:00","29/05/2019 0:00:00","144","6,72","1832860,13","0","0","",
"29","L07106","FAK201904V00297","29/04/2019 0:00:00","29/05/2019 0:00:00","1500","2,7","1199995,5","0","0","",
"29","L07106","FAK201904V00283","25/04/2019 0:00:00","06/05/2019 0:00:00","340","15,8","10272014,02","0","0","",
"29","L07106","FAK201903V00223","29/03/2019 0:00:00","06/05/2019 0:00:00","456","66,48","7434879,55","0","0","",
"29","L07106","FAK201903V00177","27/03/2019 0:00:00","06/05/2019 0:00:00","180","180","40590000","0","0","",
"29","L07106","FAK201902V00109","28/02/2019 0:00:00","11/03/2019 0:00:00","10080","453,6","69539959,68","0","0","",
"29","L07106","FAK201902V00146","28/02/2019 0:00:00","27/03/2019 0:00:00","97","97","21873500","0","0","",
"29","L07106","FAK201902V00147","28/02/2019 0:00:00","27/03/2019 0:00:00","83","83","18716500","0","0","",
"29","L07106","FAK201901V00027","23/01/2019 0:00:00","31/01/2019 0:00:00","208","30,4","1471622,56","0","0","",
"29","L07106","FAK201812V01139","17/12/2018 0:00:00","31/12/2018 0:00:00","3000","5,4","1650000","0","0","",
"29","L07106","FAK201812V01128","12/12/2018 0:00:00","31/12/2018 0:00:00","100","5","8800000","0","3800000","",
"29","L07106","FAK201812V01126","12/12/2018 0:00:00","31/12/2018 0:00:00","48","2,16","540358,37","0","540358","",
"29","L07106","FAK201811V01083","29/11/2018 0:00:00","30/11/2018 0:00:00","48","2,16","588006,56","0","0","",
"29","L07106","FAK201811V00997","08/11/2018 0:00:00","28/11/2018 0:00:00","240","38,4","1827457,24","0","0","",
